id,name,tax_payer_company/id,tax_payer_partner/id,withholding_calc_id/id,withholding_id/id,withholding_cate_product/id
R775,RETENCION 0% Renta Ventas 332G,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_04,withholding_odoo.w58,withholding_odoo.3,withholding_odoo.category_37
R776,RETENCION 0% Renta Ventas 332G,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_01,withholding_odoo.w58,withholding_odoo.3,withholding_odoo.category_37
R777,RETENCION 0% Renta Ventas 332G,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_02,withholding_odoo.w58,withholding_odoo.3,withholding_odoo.category_37
R778,RETENCION 0% Renta Ventas 332G,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_03,withholding_odoo.w58,withholding_odoo.3,withholding_odoo.category_37
R779,RETENCION 0% Renta Ventas 332G,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_04,withholding_odoo.w58,withholding_odoo.3,withholding_odoo.category_37
R780,RETENCION 0% Renta Ventas 332G,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_01,withholding_odoo.w58,withholding_odoo.3,withholding_odoo.category_37
R781,RETENCION 0% Renta Ventas 332G,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_02,withholding_odoo.w58,withholding_odoo.3,withholding_odoo.category_37
R782,RETENCION 0% Renta Ventas 332G,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_03,withholding_odoo.w58,withholding_odoo.3,withholding_odoo.category_37
R783,RETENCION 0% Renta Ventas 332G,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_04,withholding_odoo.w58,withholding_odoo.3,withholding_odoo.category_37
R784,RETENCION 1% Renta Ventas 312A,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_01,withholding_odoo.w59,withholding_odoo.3,withholding_odoo.category_34
R785,RETENCION 1% Renta Ventas 312A,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_02,withholding_odoo.w59,withholding_odoo.3,withholding_odoo.category_34
R786,RETENCION 1% Renta Ventas 312A,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_03,withholding_odoo.w59,withholding_odoo.3,withholding_odoo.category_34
R787,RETENCION 1% Renta Ventas 312A,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_04,withholding_odoo.w59,withholding_odoo.3,withholding_odoo.category_34
R788,RETENCION 1% Renta Ventas 312A,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_01,withholding_odoo.w59,withholding_odoo.3,withholding_odoo.category_34
R789,RETENCION 1% Renta Ventas 312A,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_02,withholding_odoo.w59,withholding_odoo.3,withholding_odoo.category_34
R790,RETENCION 1% Renta Ventas 312A,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_03,withholding_odoo.w59,withholding_odoo.3,withholding_odoo.category_34
R791,RETENCION 1% Renta Ventas 312A,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_04,withholding_odoo.w59,withholding_odoo.3,withholding_odoo.category_34
R792,RETENCION 1% Renta Ventas 312A,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_01,withholding_odoo.w59,withholding_odoo.3,withholding_odoo.category_34
R793,RETENCION 1% Renta Ventas 312A,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_02,withholding_odoo.w59,withholding_odoo.3,withholding_odoo.category_34
R794,RETENCION 1% Renta Ventas 312A,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_03,withholding_odoo.w59,withholding_odoo.3,withholding_odoo.category_34
R795,RETENCION 1% Renta Ventas 312A,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_04,withholding_odoo.w59,withholding_odoo.3,withholding_odoo.category_34
R796,RETENCION 1% Renta Ventas 312A,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_01,withholding_odoo.w59,withholding_odoo.3,withholding_odoo.category_34
R797,RETENCION 1% Renta Ventas 312A,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_02,withholding_odoo.w59,withholding_odoo.3,withholding_odoo.category_34
R798,RETENCION 1% Renta Ventas 312A,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_03,withholding_odoo.w59,withholding_odoo.3,withholding_odoo.category_34
R799,RETENCION 1% Renta Ventas 312A,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_04,withholding_odoo.w59,withholding_odoo.3,withholding_odoo.category_34
R800,RETENCION 2% Renta Ventas 311,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_01,withholding_odoo.w60,withholding_odoo.3,withholding_odoo.category_35
R801,RETENCION 2% Renta Ventas 311,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_02,withholding_odoo.w60,withholding_odoo.3,withholding_odoo.category_35
R802,RETENCION 2% Renta Ventas 311,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_03,withholding_odoo.w60,withholding_odoo.3,withholding_odoo.category_35
R803,RETENCION 2% Renta Ventas 311,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_04,withholding_odoo.w60,withholding_odoo.3,withholding_odoo.category_35
R804,RETENCION 2% Renta Ventas 311,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_01,withholding_odoo.w60,withholding_odoo.3,withholding_odoo.category_35
R805,RETENCION 2% Renta Ventas 311,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_02,withholding_odoo.w60,withholding_odoo.3,withholding_odoo.category_35
R806,RETENCION 2% Renta Ventas 311,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_03,withholding_odoo.w60,withholding_odoo.3,withholding_odoo.category_35
R807,RETENCION 2% Renta Ventas 311,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_04,withholding_odoo.w60,withholding_odoo.3,withholding_odoo.category_35
R808,RETENCION 2% Renta Ventas 311,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_01,withholding_odoo.w60,withholding_odoo.3,withholding_odoo.category_35
R809,RETENCION 2% Renta Ventas 311,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_02,withholding_odoo.w60,withholding_odoo.3,withholding_odoo.category_35
R810,RETENCION 2% Renta Ventas 311,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_03,withholding_odoo.w60,withholding_odoo.3,withholding_odoo.category_35
R811,RETENCION 2% Renta Ventas 311,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_04,withholding_odoo.w60,withholding_odoo.3,withholding_odoo.category_35
R812,RETENCION 2% Renta Ventas 311,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_01,withholding_odoo.w60,withholding_odoo.3,withholding_odoo.category_35
R813,RETENCION 2% Renta Ventas 311,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_02,withholding_odoo.w60,withholding_odoo.3,withholding_odoo.category_35
R814,RETENCION 2% Renta Ventas 311,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_03,withholding_odoo.w60,withholding_odoo.3,withholding_odoo.category_35
R815,RETENCION 2% Renta Ventas 311,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_04,withholding_odoo.w60,withholding_odoo.3,withholding_odoo.category_35
R816,RETENCION 8% Renta Ventas 314,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_01,withholding_odoo.w61,withholding_odoo.3,withholding_odoo.category_33
R817,RETENCION 8% Renta Ventas 314,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_02,withholding_odoo.w61,withholding_odoo.3,withholding_odoo.category_33
R818,RETENCION 8% Renta Ventas 314,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_03,withholding_odoo.w61,withholding_odoo.3,withholding_odoo.category_33
R819,RETENCION 8% Renta Ventas 314,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_04,withholding_odoo.w61,withholding_odoo.3,withholding_odoo.category_33
R820,RETENCION 8% Renta Ventas 314,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_01,withholding_odoo.w61,withholding_odoo.3,withholding_odoo.category_33
R821,RETENCION 8% Renta Ventas 314,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_02,withholding_odoo.w61,withholding_odoo.3,withholding_odoo.category_33
R822,RETENCION 8% Renta Ventas 314,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_03,withholding_odoo.w61,withholding_odoo.3,withholding_odoo.category_33
R823,RETENCION 8% Renta Ventas 314,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_04,withholding_odoo.w61,withholding_odoo.3,withholding_odoo.category_33
R824,RETENCION 8% Renta Ventas 314,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_01,withholding_odoo.w61,withholding_odoo.3,withholding_odoo.category_33
R825,RETENCION 8% Renta Ventas 314,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_02,withholding_odoo.w61,withholding_odoo.3,withholding_odoo.category_33
R826,RETENCION 8% Renta Ventas 314,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_03,withholding_odoo.w61,withholding_odoo.3,withholding_odoo.category_33
R827,RETENCION 8% Renta Ventas 314,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_04,withholding_odoo.w61,withholding_odoo.3,withholding_odoo.category_33
R828,RETENCION 8% Renta Ventas 314,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_01,withholding_odoo.w61,withholding_odoo.3,withholding_odoo.category_33
R829,RETENCION 8% Renta Ventas 314,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_02,withholding_odoo.w61,withholding_odoo.3,withholding_odoo.category_33
R830,RETENCION 8% Renta Ventas 314,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_03,withholding_odoo.w61,withholding_odoo.3,withholding_odoo.category_33
R831,RETENCION 8% Renta Ventas 314,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_04,withholding_odoo.w61,withholding_odoo.3,withholding_odoo.category_33
R832,RETENCION 1% Renta Ventas 322,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_01,withholding_odoo.w62,withholding_odoo.3,withholding_odoo.category_9
R833,RETENCION 1% Renta Ventas 322,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_02,withholding_odoo.w62,withholding_odoo.3,withholding_odoo.category_9
R834,RETENCION 1% Renta Ventas 322,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_03,withholding_odoo.w62,withholding_odoo.3,withholding_odoo.category_9
R835,RETENCION 1% Renta Ventas 322,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_04,withholding_odoo.w62,withholding_odoo.3,withholding_odoo.category_9
R836,RETENCION 1% Renta Ventas 322,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_01,withholding_odoo.w62,withholding_odoo.3,withholding_odoo.category_9
R837,RETENCION 1% Renta Ventas 322,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_02,withholding_odoo.w62,withholding_odoo.3,withholding_odoo.category_9
R838,RETENCION 1% Renta Ventas 322,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_03,withholding_odoo.w62,withholding_odoo.3,withholding_odoo.category_9
R839,RETENCION 1% Renta Ventas 322,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_04,withholding_odoo.w62,withholding_odoo.3,withholding_odoo.category_9
R840,RETENCION 1% Renta Ventas 322,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_01,withholding_odoo.w62,withholding_odoo.3,withholding_odoo.category_9
R841,RETENCION 1% Renta Ventas 322,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_02,withholding_odoo.w62,withholding_odoo.3,withholding_odoo.category_9
R842,RETENCION 1% Renta Ventas 322,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_03,withholding_odoo.w62,withholding_odoo.3,withholding_odoo.category_9
R843,RETENCION 1% Renta Ventas 322,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_04,withholding_odoo.w62,withholding_odoo.3,withholding_odoo.category_9
R844,RETENCION 1% Renta Ventas 322,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_01,withholding_odoo.w62,withholding_odoo.3,withholding_odoo.category_9
R845,RETENCION 1% Renta Ventas 322,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_02,withholding_odoo.w62,withholding_odoo.3,withholding_odoo.category_9
R846,RETENCION 1% Renta Ventas 322,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_03,withholding_odoo.w62,withholding_odoo.3,withholding_odoo.category_9
R847,RETENCION 1% Renta Ventas 322,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_04,withholding_odoo.w62,withholding_odoo.3,withholding_odoo.category_9
R848,RETENCION 2% Renta Ventas 323,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_01,withholding_odoo.w63,withholding_odoo.3,withholding_odoo.category_10
R849,RETENCION 2% Renta Ventas 323,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_02,withholding_odoo.w63,withholding_odoo.3,withholding_odoo.category_10
R850,RETENCION 2% Renta Ventas 323,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_03,withholding_odoo.w63,withholding_odoo.3,withholding_odoo.category_10
R851,RETENCION 2% Renta Ventas 323,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_04,withholding_odoo.w63,withholding_odoo.3,withholding_odoo.category_10
R852,RETENCION 2% Renta Ventas 323,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_01,withholding_odoo.w63,withholding_odoo.3,withholding_odoo.category_10
R853,RETENCION 2% Renta Ventas 323,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_02,withholding_odoo.w63,withholding_odoo.3,withholding_odoo.category_10
R854,RETENCION 2% Renta Ventas 323,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_03,withholding_odoo.w63,withholding_odoo.3,withholding_odoo.category_10
R855,RETENCION 2% Renta Ventas 323,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_04,withholding_odoo.w63,withholding_odoo.3,withholding_odoo.category_10
R856,RETENCION 2% Renta Ventas 323,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_01,withholding_odoo.w63,withholding_odoo.3,withholding_odoo.category_10
R857,RETENCION 2% Renta Ventas 323,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_02,withholding_odoo.w63,withholding_odoo.3,withholding_odoo.category_10
R858,RETENCION 2% Renta Ventas 323,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_03,withholding_odoo.w63,withholding_odoo.3,withholding_odoo.category_10
R859,RETENCION 2% Renta Ventas 323,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_04,withholding_odoo.w63,withholding_odoo.3,withholding_odoo.category_10
R860,RETENCION 2% Renta Ventas 323,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_01,withholding_odoo.w63,withholding_odoo.3,withholding_odoo.category_10
R861,RETENCION 2% Renta Ventas 323,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_02,withholding_odoo.w63,withholding_odoo.3,withholding_odoo.category_10
R862,RETENCION 2% Renta Ventas 323,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_03,withholding_odoo.w63,withholding_odoo.3,withholding_odoo.category_10
R863,RETENCION 2% Renta Ventas 323,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_04,withholding_odoo.w63,withholding_odoo.3,withholding_odoo.category_10
R864,RETENCION 25% Renta Ventas 325,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_01,withholding_odoo.w64,withholding_odoo.3,withholding_odoo.category_11
R865,RETENCION 25% Renta Ventas 325,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_02,withholding_odoo.w64,withholding_odoo.3,withholding_odoo.category_11
R866,RETENCION 25% Renta Ventas 325,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_03,withholding_odoo.w64,withholding_odoo.3,withholding_odoo.category_11
R867,RETENCION 25% Renta Ventas 325,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_04,withholding_odoo.w64,withholding_odoo.3,withholding_odoo.category_11
R868,RETENCION 25% Renta Ventas 325,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_01,withholding_odoo.w64,withholding_odoo.3,withholding_odoo.category_11
R869,RETENCION 25% Renta Ventas 325,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_02,withholding_odoo.w64,withholding_odoo.3,withholding_odoo.category_11
R870,RETENCION 25% Renta Ventas 325,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_03,withholding_odoo.w64,withholding_odoo.3,withholding_odoo.category_11
R871,RETENCION 25% Renta Ventas 325,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_04,withholding_odoo.w64,withholding_odoo.3,withholding_odoo.category_11
R872,RETENCION 25% Renta Ventas 325,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_01,withholding_odoo.w64,withholding_odoo.3,withholding_odoo.category_11
R873,RETENCION 25% Renta Ventas 325,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_02,withholding_odoo.w64,withholding_odoo.3,withholding_odoo.category_11
R874,RETENCION 25% Renta Ventas 325,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_03,withholding_odoo.w64,withholding_odoo.3,withholding_odoo.category_11
R875,RETENCION 25% Renta Ventas 325,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_04,withholding_odoo.w64,withholding_odoo.3,withholding_odoo.category_11
R876,RETENCION 25% Renta Ventas 325,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_01,withholding_odoo.w64,withholding_odoo.3,withholding_odoo.category_11
R877,RETENCION 25% Renta Ventas 325,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_02,withholding_odoo.w64,withholding_odoo.3,withholding_odoo.category_11
R878,RETENCION 25% Renta Ventas 325,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_03,withholding_odoo.w64,withholding_odoo.3,withholding_odoo.category_11
R879,RETENCION 25% Renta Ventas 325,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_04,withholding_odoo.w64,withholding_odoo.3,withholding_odoo.category_11
R880,RETENCION 25% Renta Ventas 327,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_01,withholding_odoo.w65,withholding_odoo.3,withholding_odoo.category_12
R881,RETENCION 25% Renta Ventas 327,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_02,withholding_odoo.w65,withholding_odoo.3,withholding_odoo.category_12
R882,RETENCION 25% Renta Ventas 327,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_03,withholding_odoo.w65,withholding_odoo.3,withholding_odoo.category_12
R883,RETENCION 25% Renta Ventas 327,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_04,withholding_odoo.w65,withholding_odoo.3,withholding_odoo.category_12
R884,RETENCION 25% Renta Ventas 327,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_01,withholding_odoo.w65,withholding_odoo.3,withholding_odoo.category_12
R885,RETENCION 25% Renta Ventas 327,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_02,withholding_odoo.w65,withholding_odoo.3,withholding_odoo.category_12
R886,RETENCION 25% Renta Ventas 327,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_03,withholding_odoo.w65,withholding_odoo.3,withholding_odoo.category_12
R887,RETENCION 25% Renta Ventas 327,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_04,withholding_odoo.w65,withholding_odoo.3,withholding_odoo.category_12
R888,RETENCION 25% Renta Ventas 327,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_01,withholding_odoo.w65,withholding_odoo.3,withholding_odoo.category_12
R889,RETENCION 25% Renta Ventas 327,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_02,withholding_odoo.w65,withholding_odoo.3,withholding_odoo.category_12
R890,RETENCION 25% Renta Ventas 327,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_03,withholding_odoo.w65,withholding_odoo.3,withholding_odoo.category_12
R891,RETENCION 25% Renta Ventas 327,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_04,withholding_odoo.w65,withholding_odoo.3,withholding_odoo.category_12
R892,RETENCION 25% Renta Ventas 327,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_01,withholding_odoo.w65,withholding_odoo.3,withholding_odoo.category_12
R893,RETENCION 25% Renta Ventas 327,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_02,withholding_odoo.w65,withholding_odoo.3,withholding_odoo.category_12
R894,RETENCION 25% Renta Ventas 327,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_03,withholding_odoo.w65,withholding_odoo.3,withholding_odoo.category_12
R895,RETENCION 25% Renta Ventas 327,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_04,withholding_odoo.w65,withholding_odoo.3,withholding_odoo.category_12
R896,RETENCION 0% Renta Ventas 328,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_01,withholding_odoo.w66,withholding_odoo.3,withholding_odoo.category_13
R897,RETENCION 0% Renta Ventas 328,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_02,withholding_odoo.w66,withholding_odoo.3,withholding_odoo.category_13
R898,RETENCION 0% Renta Ventas 328,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_03,withholding_odoo.w66,withholding_odoo.3,withholding_odoo.category_13
R899,RETENCION 0% Renta Ventas 328,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_04,withholding_odoo.w66,withholding_odoo.3,withholding_odoo.category_13
R900,RETENCION 0% Renta Ventas 328,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_01,withholding_odoo.w66,withholding_odoo.3,withholding_odoo.category_13
R901,RETENCION 0% Renta Ventas 328,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_02,withholding_odoo.w66,withholding_odoo.3,withholding_odoo.category_13
R902,RETENCION 0% Renta Ventas 328,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_03,withholding_odoo.w66,withholding_odoo.3,withholding_odoo.category_13
R903,RETENCION 0% Renta Ventas 328,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_04,withholding_odoo.w66,withholding_odoo.3,withholding_odoo.category_13
R904,RETENCION 0% Renta Ventas 328,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_01,withholding_odoo.w66,withholding_odoo.3,withholding_odoo.category_13
R905,RETENCION 0% Renta Ventas 328,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_02,withholding_odoo.w66,withholding_odoo.3,withholding_odoo.category_13
R906,RETENCION 0% Renta Ventas 328,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_03,withholding_odoo.w66,withholding_odoo.3,withholding_odoo.category_13
R907,RETENCION 0% Renta Ventas 328,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_04,withholding_odoo.w66,withholding_odoo.3,withholding_odoo.category_13
R908,RETENCION 0% Renta Ventas 328,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_01,withholding_odoo.w66,withholding_odoo.3,withholding_odoo.category_13
R909,RETENCION 0% Renta Ventas 328,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_02,withholding_odoo.w66,withholding_odoo.3,withholding_odoo.category_13
R910,RETENCION 0% Renta Ventas 328,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_03,withholding_odoo.w66,withholding_odoo.3,withholding_odoo.category_13
R911,RETENCION 0% Renta Ventas 328,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_04,withholding_odoo.w66,withholding_odoo.3,withholding_odoo.category_13
R912,RETENCION 10% Renta Ventas 333,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_01,withholding_odoo.w67,withholding_odoo.3,withholding_odoo.category_15
R913,RETENCION 10% Renta Ventas 333,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_02,withholding_odoo.w67,withholding_odoo.3,withholding_odoo.category_15
R914,RETENCION 10% Renta Ventas 333,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_03,withholding_odoo.w67,withholding_odoo.3,withholding_odoo.category_15
R915,RETENCION 10% Renta Ventas 333,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_04,withholding_odoo.w67,withholding_odoo.3,withholding_odoo.category_15
R916,RETENCION 10% Renta Ventas 333,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_01,withholding_odoo.w67,withholding_odoo.3,withholding_odoo.category_15
R917,RETENCION 10% Renta Ventas 333,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_02,withholding_odoo.w67,withholding_odoo.3,withholding_odoo.category_15
R918,RETENCION 10% Renta Ventas 333,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_03,withholding_odoo.w67,withholding_odoo.3,withholding_odoo.category_15
R919,RETENCION 10% Renta Ventas 333,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_04,withholding_odoo.w67,withholding_odoo.3,withholding_odoo.category_15
R920,RETENCION 10% Renta Ventas 333,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_01,withholding_odoo.w67,withholding_odoo.3,withholding_odoo.category_15
R921,RETENCION 10% Renta Ventas 333,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_02,withholding_odoo.w67,withholding_odoo.3,withholding_odoo.category_15
R922,RETENCION 10% Renta Ventas 333,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_03,withholding_odoo.w67,withholding_odoo.3,withholding_odoo.category_15
R923,RETENCION 10% Renta Ventas 333,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_04,withholding_odoo.w67,withholding_odoo.3,withholding_odoo.category_15
R924,RETENCION 10% Renta Ventas 333,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_01,withholding_odoo.w67,withholding_odoo.3,withholding_odoo.category_15
R925,RETENCION 10% Renta Ventas 333,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_02,withholding_odoo.w67,withholding_odoo.3,withholding_odoo.category_15
R926,RETENCION 10% Renta Ventas 333,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_03,withholding_odoo.w67,withholding_odoo.3,withholding_odoo.category_15
R927,RETENCION 10% Renta Ventas 333,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_04,withholding_odoo.w67,withholding_odoo.3,withholding_odoo.category_15
R928,RETENCION 1% Renta Ventas 334,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_01,withholding_odoo.w68,withholding_odoo.3,withholding_odoo.category_16
